Epoch,Train Loss,Train Accuracy,Train F1-Score,Test Loss,Test Accuracy,Test F1-Score
32,2.2868350440979004,91.175,0.9121198062764855,2.32281362934477,88.22,0.8818983595566907
33,2.285280407714844,91.095,0.9111477224058692,2.3227028892298414,88.29,0.8823748257028728
34,2.28606681098938,91.0775,0.9110422369118847,2.3183835585405874,88.16,0.8811552173273164
35,2.286233222579956,90.9975,0.9102179793344444,2.317357198447938,88.35,0.8830709420496503
36,2.288101494216919,90.86,0.90887496736711,2.3200984578223744,88.47,0.8843626462336404
37,2.2845882678985596,91.24,0.9125666815879551,2.3175934257021376,88.2,0.8815979830897342
38,2.2870555671691895,90.9425,0.9096657903148023,2.3184464342275244,88.25,0.8819604080514181
39,2.286556969833374,90.975,0.9098487840446855,2.3214879218180466,88.26,0.8821307857794018
40,2.2866931617736816,90.975,0.9100190135058034,2.318458581426341,88.51,0.8846629378112386
41,2.284282455062866,91.235,0.9126077604019964,2.3237878380307726,88.28,0.8823107716532198
42,2.2843269412994385,91.14,0.9114941169943678,2.318564989004925,88.3,0.8825389355737646
43,2.284249814224243,91.0775,0.9110842778571657,2.3173545409160057,88.4,0.8834349247449867
44,2.286394454574585,91.0375,0.9106154472100275,2.319140532973466,88.35,0.8832011711991591
45,2.2835650676727295,91.19,0.9120966400686359,2.318114312591067,87.96,0.8793480986823091
46,2.2844033386230467,91.135,0.9115468442602807,2.3167816818140117,88.33,0.8828062822292566
47,2.286182712936401,90.9525,0.909781176828471,2.316502937086069,88.39,0.8832144789465626
48,2.285924784088135,91.0175,0.9103217483189465,2.3178609070504548,88.45,0.8840619243229136
49,2.2817157135009767,91.175,0.9119400945319661,2.317795659326444,88.44,0.8838202481029549
50,2.2843123977661133,91.1025,0.9113294539721289,2.319105257653886,88.2,0.8816658933203203
51,2.28340685005188,91.115,0.9113847358260722,2.3197539065294204,88.36,0.8832087214594315
52,2.2834980487823486,91.23,0.9125221790531728,2.3169376242692303,88.45,0.8837077434249879
53,2.284678983306885,91.035,0.9105105852990407,2.31475282019111,88.4,0.8835394701619144
54,2.286222788619995,90.94,0.9095455985984136,2.3158823061900535,88.14,0.880801275634418
55,2.2841737857818605,91.265,0.9128837151371845,2.3193514392634107,87.98,0.8791499211763077
56,2.2806438125610353,91.3725,0.9138833318304828,2.3140335584142404,88.73,0.8864768689190626
57,2.284388260269165,91.1725,0.9119195174638282,2.315046374205571,88.65,0.8861531866988188
58,2.282898498916626,91.145,0.9116763617441705,2.318423751053537,88.35,0.8830612288081451
59,2.281549047088623,91.03,0.910424620429451,2.3149092759296392,88.59,0.8853918206816468
60,2.2843079891204834,91.2075,0.9122300551229009,2.3185402952182064,87.98,0.8793094622442029
61,2.284915227127075,91.165,0.9118370195858373,2.317889708622246,88.34,0.8827959981912923
62,2.282060389328003,91.215,0.9123016639873173,2.314249056919365,88.39,0.8834693498639168
63,2.2825082027435304,91.14,0.9116400649764884,2.312448712670879,88.42,0.8835450870568993
64,2.2812029365539552,91.3025,0.9132453905078171,2.31667427955919,88.3,0.8825185777624235
65,2.2822925563812255,91.42,0.9143731628755664,2.313013852781551,88.75,0.8871304974919222
66,2.2817190338134767,91.3325,0.913539008784045,2.316569275157467,88.43,0.8838158552964575
67,2.280948965072632,91.285,0.9129807839313829,2.315657334722531,88.55,0.8849890041874428
68,2.280528277206421,91.185,0.9121142322129034,2.3096199961984234,88.73,0.8868769821122633
69,2.282390842437744,91.335,0.9134893507910917,2.3159615203833126,88.67,0.886203152689184
